62	-1	23:59:35	0.000000	0
62	-1	23:59:35	0.000000	0
62	-1	23:59:35	0.000000	0
62	-1	23:59:35	0.000000	0
62	-1	23:59:35	0.000000	0
62	-1	23:59:35	0.000000	0
62	-1	23:59:35	0.000000	0
62	-1	23:59:36	0.000000	0
62	-1	23:59:36	0.000000	0
62	-1	23:59:36	0.000000	0
62	-1	23:59:36	0.000000	0
62	-1	23:59:36	0.000000	0
62	-1	23:59:36	0.000000	0
62	-1	23:59:36	0.000000	0
62	-1	23:59:36	0.000000	0
62	-1	23:59:36	0.000000	0
62	-1	23:59:36	0.000000	0
62	-1	23:59:36	0.000000	0
62	-1	23:59:37	0.000000	0
62	-1	23:59:37	0.000000	0
62	-1	23:59:37	0.000000	0
62	-1	23:59:37	0.000000	0
62	-1	23:59:37	0.000000	0
62	-1	23:59:37	0.000000	0
62	-1	23:59:37	0.000000	0
62	-1	23:59:37	0.000000	0
62	-1	23:59:38	0.000000	0
62	-1	23:59:38	0.000000	0
62	-1	23:59:38	0.000000	0
62	-1	23:59:38	0.000000	0
62	-1	23:59:38	0.000000	0
62	-1	23:59:38	0.000000	0
62	-1	23:59:38	0.000000	0
62	-1	23:59:39	0.000000	0
62	-1	23:59:39	0.000000	0
62	-1	23:59:39	0.000000	0
62	-1	23:59:40	0.000000	0
62	-1	23:59:40	0.000000	0
62	-1	23:59:40	0.000000	0
62	-1	23:59:40	0.000000	0
62	-1	23:59:41	0.000000	0
62	-1	23:59:41	0.000000	0
62	-1	23:59:41	0.000000	0
62	-1	23:59:41	0.000000	0
62	-1	23:59:42	0.000000	0
62	-1	23:59:42	0.000000	0
62	-1	23:59:42	0.000000	0
62	-1	23:59:42	0.000000	0
62	-1	23:59:42	0.000000	0
62	-1	23:59:43	0.000000	0
62	-1	23:59:43	0.000000	0
62	-1	23:59:43	0.000000	0
62	-1	23:59:43	0.000000	0
62	-1	23:59:43	0.000000	0
62	-1	23:59:44	0.000000	0
62	-1	23:59:44	0.000000	0
62	-1	23:59:44	0.000000	0
62	-1	23:59:44	0.000000	0
62	-1	23:59:45	0.000000	0
62	-1	23:59:45	0.000000	0
62	-1	23:59:45	0.000000	0
62	1	23:59:45	1000.000000	10406
62	1	23:59:46	532.000000	9406
62	1	23:59:46	298.000000	9406
62	1	23:59:46	245.892914	9406
62	1	23:59:46	193.785828	9406
62	1	23:59:47	193.785828	9212
62	1	23:59:47	128.892914	9212
62	1	23:59:50	128.892914	8825
62	1	23:59:53	96.446457	8438
62	1	23:59:54	96.446457	8341
62	1	23:59:54	80.223228	8341
62	1	23:59:54	72.111610	8341
62	1	23:59:55	68.055801	8268
62	1	23:59:55	68.055801	8268
62	1	23:59:56	66.027901	8199
62	1	23:59:56	66.027901	8199
62	1	23:59:57	65.013947	8132
62	1	23:59:57	64.506973	8132
62	1	23:59:59	64.506973	8002
62	1	23:59:59	64.253487	8002
62	1	00:00:00	64.126740	7937
62	1	00:00:00	64.063370	7937
62	1	00:00:12	64.063370	7157
62	1	00:00:13	64.063370	7092
62	1	00:00:13	64.031685	7092
62	1	00:00:13	64.015839	7092
62	1	00:00:13	64.007919	7092
62	1	00:00:14	64.007919	7027
62	1	00:00:14	64.003960	7027
62	1	00:00:14	64.001976	7027
62	1	00:00:15	64.001976	6962
62	1	00:00:18	64.001976	6767
62	1	00:00:18	64.001976	6767
62	1	00:00:18	64.000984	6767
62	1	00:00:20	64.000488	6637
62	1	00:00:20	64.000488	6637
62	1	00:00:20	64.000244	6637
62	1	00:00:21	64.000122	6572
62	1	00:00:21	64.000061	6572
62	1	00:00:22	64.000061	6507
62	1	00:00:23	64.000061	6442
62	1	00:00:25	64.000061	6313
62	1	00:00:26	65.462921	6248
62	1	00:00:27	88.166122	6182
62	1	00:00:29	103.264656	6005
62	1	00:00:30	115.858696	5901
62	1	00:00:32	124.306427	5669
62	1	00:00:33	130.436478	5544
62	1	00:00:34	135.124969	5413
62	1	00:00:36	142.821609	5142
62	1	00:00:37	152.631851	4999
62	1	00:00:39	161.205124	4693
62	1	00:00:40	168.536331	4531
62	1	00:00:41	174.893921	4362
62	1	00:00:43	180.472137	4012
62	1	00:00:44	185.415375	3831
62	1	00:00:45	189.833435	3645
62	1	00:00:47	193.811432	3265
62	1	00:00:48	198.337814	3071
62	1	00:00:49	202.465317	2872
62	1	00:00:51	206.248230	2467
62	1	00:00:53	210.617691	2054
62	1	00:00:54	214.658646	1843
62	1	00:00:55	218.409592	1628
62	1	00:00:57	221.967651	1191
62	1	00:00:58	225.291641	969
62	1	00:00:59	229.224960	743
62	1	00:01:01	233.122070	284
62	1	00:01:03	0.000000	-182
62	1	00:01:04	0.000000	-182
62	1	00:01:06	0.000000	-182
62	1	00:01:07	0.000000	-182
62	1	00:01:08	0.000000	-182
62	1	00:01:10	0.000000	-182
62	1	00:01:11	0.000000	-182
62	1	00:01:13	0.000000	-182
62	1	00:01:14	0.000000	-182
62	1	00:01:16	0.000000	-182
62	1	00:01:17	0.000000	-182
62	1	00:01:19	0.000000	-182
62	1	00:01:20	0.000000	-182
62	1	00:01:21	0.000000	-182
62	1	00:01:23	0.000000	-182
62	1	00:01:24	0.000000	-182
62	1	00:01:26	0.000000	-182
62	1	00:01:27	0.000000	-182
62	1	00:01:29	0.000000	-182
62	1	00:01:30	0.000000	-182
62	1	00:01:32	0.000000	-182
62	1	00:01:33	0.000000	-182
62	1	00:01:35	0.000000	-182
62	1	00:01:37	0.000000	-182
62	1	00:01:38	0.000000	-182
